Event Date,Event Time,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty
8/30/2003,22:30:00,,Farr Lake (near Rosseau) (Canada),ON,Canada,45.1787557,-79.6060614,10,3 lights moving in triangle formation in Ontario 08/30/03 ((NUFORC Note:  Possible sighting of U. S. Navy NOSS satellites.  PD)),3,Formation,,,
9/1/2012,22:00:00,5 minutes,Chateauguay (Canada),QC,Canada,45.3601589,-73.7494033,8,3 orange lights in a triangular shape,3,Light,Witness elects to remain totally anonymous; provides no contact information.  PD,,
6/20/1971,17:00:00,3 MINUTES,Oshawa (Canada),ON,Canada,43.8970929,-78.8657912,8,3 UFO'S WAS OVER MY HEAD; I COULD JUST ABOUT TOUCH THEM.,3,Circle,Witness indicates that date is approximate.  PD,,
3/9/1995,15:00:00,40 minutes,Burnaby (Canada),BC,Canada,49.2488091,-122.9805104,7,"On the 9th of March, 1995, around 3 PM, with my recent arrival to B.C., i was sitting in the kitchen of my home drinking coffee and sa",3,Other,,,
8/1/2002,21:25:00,10minutes,Coquitlam (Canada),BC,Canada,49.2837626,-122.7932065,7,"3 different shaped ufos met in sky,they all came from a different direction and stayed there for about 10 minutes spinning and twirling",3,Cylinder,Date is approximate.  PD,,
7/30/2012,20:00:00,3 minutes,Burlington (Canada),ON,Canada,43.3255196,-79.7990319,6,"Orange red balls of light, moving fast and no flashing lights.  Shaped looked round.  First one, heading from West to East and disappea",3,Oval,"Witness elects to remain totally anonymous; provides no contact information.  We would like to have at least one of the other witnesses submit a report, as well.  PD",,
5/21/1998,10:30:00,30 seconds+,Penticton (Canada),BC,Canada,49.4991381,-119.5937077,6,"saw 3 lights blink on in sky. Two shot away and dimmed out, third shot across horison.",3,Flash,,,
8/5/2014,10:45:00,5 minutes,Moncton (Canada),NB,Canada,46.0878165,-64.7782313,6,((HOAX??))  Fireballs flew up then across the horizon.,3,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
10/12/2013,22:00:00,several hours,Sundridge (Canada),ON,Canada,45.7690306,-79.3963867,5,"Multi colored Lights that moved in all random directons.  ((NUFORC Note:  We suspect ""twinkling"" stars.  PD))",3,Sphere,,,
4/9/2000,21:00:00,,London (Canada),ON,Canada,42.9849233,-81.2452768,5,"it was late, and i saw these things in the sky about 300ft over my head and there was no noise at all and no other cars or plains aroun",3,Oval,,,
3/9/1995,15:00:00,45 min,Burnaby (Canada),BC,Canada,49.2488091,-122.9805104,5,Never seen befor.. A Solid Black Craft.....,3,Other,,,
7/27/2009,23:30:00,thirty minutes,Quetico Provincial Park (Canada),ON,Canada,48.6749651,-91.1259929,5,"Three evenly spaced, very bright white lights in Eastern sky over Quetico Park that pulsated.",3,Orb,Witness elects to remain totally anonymous; provides no contact information.  Expresses preference to not be contacted.  PD,,
12/25/2016,22:30:00,5 minutes,White Rock (Canada),BC,Canada,49.0253085,-122.802962,5,"3 red orbs seen over Blaine, WA.",3,Orb,,,
9/25/2019,20:00:00,1 hour+,Toronto (Canada),ON,Canada,43.653226,-79.3831843,5,"Round white light illuminated in cloud cover, hovering and lining up vertically and horizontally.",3,Orb,,,
5/9/2002,04:15:00,aprox 1min,Sault Ste. Marie (Canada),ON,Canada,46.5136494,-84.3357526,5,Two balls of light with illuminated contrails flying in formation at a constant altitude and heading.,3,Light,"We spoke with this co-pilot at length, and found him to be an exceptionally qualified observer.  We believe the pilots who reported this event probably had witnessed space debris returning through the atmosphere.  Please see the following URL for details:  

http://www.spaceref.com/redirect.ref?url=www.aero.org/cords/&id=1634

We express our gratitude to the FAA for having directed the pilots to NUFORC, and to the crew members for having contacted us with their reports!  PD))

Two balls of light with illuminated contrails flying in formation at a constant altitude and heading.

We were flying west bound 50nm south of Sault Ste Marie Ontario, Canada at FL390. The sky was clear with the odd cloud formation below us. We noticed at our 1 oclock position, at approx our altitude two balls of light flying towards us. The balls of light were flying in a continuous formation and constant altitude, and each had an illuminated contrail. The lights continued on what seemed to to be a constant heading until they went by our right wing 10-40nm away. As they passed, the second light split into two separate lights, as if up until then one light was obscuring the other. When the lights reached our 5 oclock position they all disappeared. I would estimate that each light was 200-400 feet in diameter, and each contrail was illuminated for 2000-4000 feet. We notified ATC and they had no other aircraft in the area, or anything on radar. Also, another aircraft 100nm behind us at FL280 stated they had seen the same lights. Both myself and the other pilot have been flying for more than 25 years with over 10,000 hours each and neither of us has seen anything like it before.

NUFORC Note:  We spoke at length with this airliner crew member, and found him to be an excellent witness.  We also spoke with the other cockpit crewmember, who submitted a report, as well.  Each person has flight time logged that is measured by the tens of  thousands of hours, and both of them have decades of experience in the cockpit of an airliner.  As witnesses to the event, they are superlative, in our opinion.  

Please see report from crew member of other airliner, who reported the same event.  PD))",,
9/8/2010,23:30:00,2 hrs,Niagara Falls (Canada),ON,Canada,43.0895577,-79.0849436,5,"2 light fireballs in sky with a blue one in middle(Blue one only seen when spot light hits it), 2 are like a dieing car light (visible)",3,Light,Witness indicates that the date of the sighting is approximate.  PD,,
7/10/2010,23:00:00,8 seconds,Hanover (Canada),ON,Canada,44.1526004,-81.0254145,5,3 fast moving lights in the shape of a triangle.,3,Light,,,
6/5/2007,21:50:00,20 minutes,Mississauga (Canada),ON,Canada,43.5890452,-79.6441198,5,strange bright lights moving and flashing behind the cloud,3,Light,,,
12/31/2014,21:00:00,3 minutes,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,5,3 bright orange lights.,3,Light,,,
11/22/2019,18:30:00,30 minutes,Mitchell's Bay (Canada),ON,Canada,42.472727,-82.405833,5,"Called my family out to see 3 lights in a vertical line, lights would go from bright to dim, and glow yellow, purple, white, and red. O",3,Light,,,
9/15/2012,09:20:00,20 minutes,Guelph (Canada),ON,Canada,43.5448048,-80.2481666,5,"Triangular formation of 3 ufos near Guelph, ON",3,Formation,,,
8/20/2004,22:30:00,30 seconds,Stonewall (Canada),MB,Canada,50.1347241,-97.3266329,5,3 boomerang shaped objects in formation.,3,Formation,,,
8/4/2011,22:45:00,10 minutes,Bayfield (Canada),ON,Canada,43.5609071,-81.6960075,5,3 bright orange lights  flying South-West over Lake Huron.,3,Fireball,,,
6/26/2004,22:00:00,1-2 minute,Acton (Canada),ON,Canada,43.6339088,-80.041322,5,3 lights heading east over lake ontario in a formation shape did not burn out  ((NUFORC Note:  Possible NOSS satellites.  PD)),3,Fireball,Possible sighting of re-entering space debris.  PD,,
7/16/2011,23:00:00,20 min,Grand Bend (Canada),ON,Canada,43.3130397,-81.7562242,5,"3 orange lights appearing at different times, all doing the exact same thing near Grand Bend, Canada",3,Disk,,,
7/10/2023,01:10:00,1-2 minutes maybe less,St Catharines,ON,Canada,43.1593745,-79.2468626,5,3 Round Objects - Lights All Went Out In My Area,3,Disk,,Unexplained,Possible
6/30/1972,00:00:00,15 minutes,Gagetown (army base) (Canada),NB,Canada,45.7810198,-66.1528215,5,SIGHTING UFO NEAR ARMY BASE! NOT HELICOPTERS BUT FLYING SAUCERS!,3,Disk,Witness indicates that the date in 1972 is approximate.  PD,,
6/15/2013,22:00:00,10 minutes,Mount Albert (Canada),ON,Canada,44.136076,-79.3083392,5,"Thre bright lights,turned red and streaked off.",3,Circle,,,
1/1/2011,00:20:00,3 MIN,Saint John (Canada),NB,Canada,45.2733153,-66.0633081,5,TWO ORANGE CIRCLES SEEN  AND PICTURES OF THIRD CIRCLE ALL MOVING AWAY,3,Circle,,,
2/21/2003,22:00:00,25 minuter,Wellington (Canada),PE,Canada,46.4538293,-63.9995297,5,bright lights moved very fast hovered up and down side to side lost our power pets went nuts and skidoos shut off,3,Changing,"We do not know what the witness observed.  We do not know whether the sighting occurred on February 21, or February 22; we have requested that the witness clarify.  PD",,
7/8/2002,21:15:00,approx 1 hour,Chilliwack (Canada),BC,Canada,49.1579401,-121.9514666,4,"The crafts were quiet, fast, hovering and illuminated by several lights lining them.",3,Triangle,,,
1/29/2000,02:00:00,1 hour,Prince Albert (Canada),SK,Canada,53.2033494,-105.7530705,4,"A triangle-shaped craft or object, with red,green,and yellow lights flashing in seqences. Seemed to be hovering in the southern sky at ",3,Triangle,,,
12/17/2024,20:30:00,2 hours off and on,Halifax,NS,Canada,44.6508608,-63.5923256,4,White Lights Seen in the Sky,3,Sphere,,Unexplained,Possible
9/4/2004,19:55:00,2 minutes,Kitchener (Canada),ON,Canada,43.4516395,-80.4925337,4,3 silver oval crafts seen by 4 witnesses,3,Oval,"We spoke with this witness, and we found her to be seemingly quite objective in her description of the event.  We suspect she and the other parties are reliable witnesses.  PD",,
6/16/2001,21:30:00,10 seconds,Tichborne (Canada),ON,Canada,44.66514,-76.677062,4,3 points of light seen moving north east in a triangular pattern June 15/01 21:30 hrs.,3,Other,"Source is anonymous.  We believe the report is consistent with the three satellites that are being reported to us, currently, from many points across the country.  We believe the satellites are part of the U. S. Navy N.O.S.S. satellite program.  PD",,
7/24/2010,12:55:00,3 minutes,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,4,Birds dont fly then vanish in a ripple of light and energy.,3,Other,,,
7/31/2003,01:30:00,approx: 30 min.,Kelowna (Canada),BC,Canada,49.8863235,-119.4965917,4,"HBCCUFO CANADIAN REPORT:  Missing Time In Kelowna, British Columbia",3,Other,,,
7/6/2016,03:00:00,20 minutes,Grande Prairie (Cutbank Bridge Campground)(Canada),AB,Canada,55.1722073,-118.8311142,4,Glowing orb lights coming out of what looked like northern lights.,3,Orb,,,
6/22/2013,22:55:00,3 minutes,Bruce Beach (Canada),ON,Canada,44.1129178,-81.7119358,4,Three flashing orbs travelling along the same path then faded one at a time.,3,Orb,,,
7/25/2008,21:50:00,4-5 mins,Haliburton (Canada),ON,Canada,45.176198,-78.549065,4,"Three glowing orange crafts seen over Haliburton, Ontario, Canada, July 25, 2008, 2150 hrs.",3,Orb,,,
7/16/2000,03:00:00,all night,Dunville (Canada),ON,Canada,42.9035374,-79.6170044,4,3 unusual lights in sky over music festival,3,Light,,,
8/20/2006,23:30:00,15 minutes,New Victoria (Cape Breton) (Canada),NS,Canada,46.2560706,-60.1247473,4,"3 Lights chase a car in Cape Breton, Nova Scotia.",3,Light,Witness indicates that the date of the incident is approximate.  PD,,
4/14/2007,22:30:00,10 min.,Cumberland House (Canada),SK,Canada,53.958266,-102.267444,4,three different lights travelling together,3,Light,,,
6/29/2013,22:20:00,6 minutes,Dunnville (Canada),ON,Canada,42.9035374,-79.6170044,4,"Three ""large"" bright red lights traveling in a southern direction at about 2 minutes intervals.",3,Light,,,
2/20/2003,22:15:00,1 hour 10:15pm-11:15pm,Wellington Cap-Egmont (Canada),PE,Canada,46.4538293,-63.9995297,4,Me and my father have seen a odd light on top of the Northumberland Strait almost every night from 10:00pm to 11:00pm for at lease the,3,Light,"We presume that the location of the alleged incidents is Canada, although the witness does not indicate that fact directly.  We will request reports from the other witnesses.  PD",,
7/3/1995,22:00:00,5 minutes,Penticton (Canada),BC,Canada,49.4991381,-119.5937077,4,Darting lights high over Penticton BC,3,Light,Witness indicates that the date of the incident is approximate.  PD,,
10/19/2004,20:00:00,unknown,Saskatoon (Canada),SK,Canada,52.157902,-106.6701577,4,"Three blue lights ""chasing"" each other  ((NUFORC Note:  Advertising lights.  PD))",3,Formation,We suspect the witness might have observed advertising lights.  PD,,
8/15/2001,02:00:00,approx 1 min,Fort St. James (Canada),BC,Canada,54.4440119,-124.2579297,4,Triangular light pattern merged into one then vanished.,3,Formation,Date is approximate.  PD,,
